"Run_ID","Genus__Bacteroides|Family__Bacteroidaceae","Genus__Streptococcus|Family__Streptococcaceae","Genus__Massiliprevotella|Family__Prevotellaceae","Genus__Blautia|Family__Lachnospiraceae","Genus__Ruminococcus|Family__Ruminococcaceae","Genus__Mediterraneibacter|Family__Lachnospiraceae","Genus__Catenisphaera|Family__Erysipelotrichaceae","Genus__Acidaminococcus|Family__Acidaminococcaceae","Genus__Lachnospiraceae NK4A136 group|Family__Lachnospiraceae","Genus__Intestinibacter|Family__Peptostreptococcaceae","Genus__Agathobacter|Family__Lachnospiraceae","Genus__Enterocloster|Family__Lachnospiraceae","Genus__[Ruminococcus] gnavus group|Family__Lachnospiraceae","Genus__Campylobacter|Family__Campylobacteraceae","Genus__Dialister|Family__Veillonellaceae","Genus__Anaerobutyricum|Family__Lachnospiraceae","Genus__Citrobacter|Family__Enterobacteriaceae","Genus__Alistipes|Family__Rikenellaceae","Genus__Christensenellaceae R-7 group|Family__Christensenellaceae","Genus__Enterococcus|Family__Enterococcaceae","Genus__Akkermansia|Family__Akkermansiaceae","Genus__Holdemanella|Family__Erysipelotrichaceae","Genus__Catenibacterium|Family__Erysipelatoclostridiaceae","Genus__Barnesiella|Family__Barnesiellaceae","Genus__Anaerostipes|Family__Lachnospiraceae","Genus__Absiella|Family__Erysipelotrichaceae","Genus__[Clostridium] innocuum group|Family__Erysipelotrichaceae","Genus__Oscillibacter|Family__Oscillospiraceae","Genus__Flavonifractor|Family__Oscillospiraceae","Genus__Parabacteroides|Family__Tannerellaceae","Genus__Romboutsia|Family__Peptostreptococcaceae","Genus__Coprobacter|Family__Barnesiellaceae","Genus__Paraprevotella|Family__Prevotellaceae","Genus__Faecalibacterium|Family__Ruminococcaceae","Genus__Lachnoclostridium|Family__Lachnospiraceae","Genus__Thomasclavelia|Family__Erysipelatoclostridiaceae","Genus__UCG-002|Family__Oscillospiraceae","Genus__Coprococcus|Family__Lachnospiraceae","Genus__Roseburia|Family__Lachnospiraceae","Genus__NK4A214 group|Family__Oscillospiraceae","Genus__Collinsella|Family__Coriobacteriaceae","Genus__Fusicatenibacter|Family__Lachnospiraceae","Genus__Ruthenibacterium|Family__Ruminococcaceae","Genus__Gemmiger|Family__Ruminococcaceae","Genus__Lactococcus|Family__Streptococcaceae","Genus__Escherichia-Shigella|Family__Enterobacteriaceae","Genus__Kosakonia|Family__Enterobacteriaceae","Genus__[Eubacterium] siraeum group|Family__Ruminococcaceae","Genus__Terrisporobacter|Family__Peptostreptococcaceae","Genus__Tyzzerella|Family__Lachnospiraceae","Genus__Phascolarctobacterium|Family__Acidaminococcaceae","Genus__Eisenbergiella|Family__Lachnospiraceae","Genus__Sutterella|Family__Sutterellaceae","Genus__Parasutterella|Family__Sutterellaceae","Genus__Monoglobus|Family__Monoglobaceae","Genus__CAG-56|Family__Lachnospiraceae","Genus__Limosilactobacillus|Family__Lactobacillaceae","Genus__Lachnospiraceae UCG-010|Family__Lachnospiraceae","Genus__Dorea|Family__Lachnospiraceae","Genus__Negativibacillus|Family__Ruminococcaceae","Genus__Lachnospiraceae ND3007 group|Family__Lachnospiraceae","Genus__Acutalibacter|Family__Ruminococcaceae","Genus__Schaalia|Family__Actinomycetaceae","Genus__Agathobaculum|Family__Butyricicoccaceae","Genus__Clostridium|Family__Clostridiaceae","Genus__Sellimonas|Family__Lachnospiraceae","Genus__Lactobacillus|Family__Lactobacillaceae","Genus__Turicibacter|Family__Erysipelotrichaceae","Genus__[Ruminococcus] gauvreauii group|Family__Lachnospiraceae","Genus__Hungatella|Family__Lachnospiraceae","Genus__Colidextribacter|Family__Oscillospiraceae","Genus__Coprobacillus|Family__Erysipelatoclostridiaceae","Genus__[Eubacterium] xylanophilum group|Family__Lachnospiraceae","Genus__Klebsiella|Family__Enterobacteriaceae","Genus__Eggerthella|Family__Eggerthellaceae","Genus__[Eubacterium] eligens group|Family__Lachnospiraceae","Genus__Peptococcus|Family__Peptococcaceae","Genus__[Eubacterium] oxidoreducens group|Family__Lachnospiraceae","Genus__Erysipelotrichaceae UCG-003|Family__Erysipelatoclostridiaceae","Genus__Family XIII UCG-001|Family__Anaerovoracaceae","Genus__Merdibacter|Family__Erysipelotrichaceae","Genus__Lachnospiraceae FCS020 group|Family__Lachnospiraceae","Genus__Allisonella|Family__Veillonellaceae","Genus__Butyribacter|Family__Lachnospiraceae","Genus__Family XIII AD3011 group|Family__Anaerovoracaceae","Genus__Marvinbryantia|Family__Lachnospiraceae","Genus__Lactiplantibacillus|Family__Lactobacillaceae","Genus__Zag_111|Family__Gastranaerophilaceae","Genus__Holdemania|Family__Erysipelotrichaceae","Genus__Veillonella|Family__Veillonellaceae","Genus__Odoribacter|Family__Marinifilaceae","Genus__Anaerotruncus|Family__Ruminococcaceae","Genus__Faecalimonas|Family__Lachnospiraceae","Genus__Staphylococcus|Family__Staphylococcaceae","Genus__Megasphaera|Family__Veillonellaceae","Genus__CAG-196|Family__Gastranaerophilaceae","Genus__Bilophila|Family__Desulfovibrionaceae","Genus__Robinsoniella|Family__Lachnospiraceae","Genus__Haemophilus|Family__Pasteurellaceae","Genus__Dielma|Family__Erysipelotrichaceae","Genus__CHKCI002|Family__Eggerthellaceae","Genus__Gemella|Family__Gemellaceae","Genus__[Clostridium] methylpentosum group|Family__Ruminococcaceae","Genus__Intestinimonas|Family__Oscillospiraceae","Genus__Prevotella|Family__Prevotellaceae","Genus__Ligilactobacillus|Family__Lactobacillaceae","Genus__Massiliomicrobiota|Family__Erysipelatoclostridiaceae","Genus__UCG-005|Family__Oscillospiraceae","Genus__Propionibacterium|Family__Propionibacteriaceae","Genus__Succiniclasticum|Family__Acidaminococcaceae","Genus__TM7x|Family__Saccharimonadaceae","Genus__Defluviitaleaceae UCG-011|Family__Defluviitaleaceae","Genus__Frisingicoccus|Family__Lachnospiraceae","Genus__Actinomyces|Family__Actinomycetaceae","Genus__Lacticaseibacillus|Family__Lactobacillaceae","Genus__Paludicola|Family__Ruminococcaceae","Genus__Lachnospiraceae UCG-004|Family__Lachnospiraceae","Genus__Candidatus Soleaferrea|Family__Ruminococcaceae","Genus__Latilactobacillus|Family__Lactobacillaceae","Genus__Asaccharobacter|Family__Eggerthellaceae","Genus__Howardella|Family__Lachnospiraceae","Genus__GCA-900066575|Family__Lachnospiraceae","Genus__Parvimonas|Family__Family XI","Genus__Candidatus Saccharimonas|Family__Saccharimonadaceae","Genus__Xylanibacter|Family__Prevotellaceae","Genus__Bifidobacterium|Family__Bifidobacteriaceae","Genus__Lancefieldella|Family__Atopobiaceae"
"SRR6480295",6272,1650,11103,1184,776,0,0,552,48,0,0,0,0,0,1111,487,0,146,0,0,0,0,0,659,230,0,0,0,0,341,0,0,551,0,62,0,148,176,669,899,0,0,0,0,0,144,0,50,0,0,0,0,0,0,40,235,0,15,0,0,89,8,0,0,144,0,0,0,0,0,28,0,80,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6480296",9635,245,5479,230,751,0,0,1018,0,0,278,87,0,0,1328,425,0,725,0,903,0,0,0,1452,0,0,0,0,0,1344,0,0,300,0,0,0,394,0,195,520,0,37,72,1585,0,0,0,845,0,40,0,0,0,0,37,185,0,40,0,0,0,0,0,69,0,0,41,0,0,0,0,0,69,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,73,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6480297",2608,5607,7861,672,2858,0,0,409,137,0,2203,0,0,0,1919,786,0,87,0,0,0,0,0,210,375,0,0,0,0,475,0,0,623,932,93,0,60,0,643,225,0,90,0,166,0,186,0,0,0,100,0,0,0,0,92,145,0,36,75,9,177,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,36,0,0,0,0,187,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
"SRR6480298",15568,86,0,150,0,1069,0,0,246,0,0,238,653,0,0,1904,0,1244,0,0,107,0,0,180,59,0,1695,147,737,150,0,0,0,0,407,154,0,0,188,0,0,0,0,153,0,0,0,0,0,0,0,150,226,0,0,0,0,146,0,0,0,85,0,0,0,0,0,0,0,0,245,0,0,0,54,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,63,0,0,0,0,0,0,89,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
"SRR6480299",11344,100,0,1497,1374,67,0,0,0,0,0,0,0,0,0,1517,0,1776,0,0,468,0,0,3432,140,0,1083,256,253,1832,0,0,0,0,452,30,0,170,0,0,0,0,223,1714,19,0,0,0,0,157,160,45,0,0,0,0,0,0,179,0,0,20,0,0,0,0,0,0,0,0,193,0,0,0,115,0,38,0,0,113,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,20,0,10
"SRR6480300",251,59,0,2540,0,1202,0,0,0,0,0,3670,1492,0,0,0,0,179,0,0,1136,0,0,0,0,5973,0,607,0,0,0,0,0,0,1649,683,0,55,0,0,0,0,0,0,0,134,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,38,106,36,0,364,0,0,0,0,97,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,92,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6480301",26900,2647,0,137,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,2347,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6480302",9848,0,0,4076,0,0,0,0,0,2665,0,2248,607,28,634,0,0,0,0,199,0,0,0,0,152,0,0,0,189,3208,0,218,710,0,104,337,0,139,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,54,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6480303",1939,911,0,3979,4243,197,2129,0,86,4703,167,0,0,0,882,5197,0,144,1216,0,0,707,1882,71,3357,0,0,0,0,125,1589,0,56,292,0,0,386,168,0,496,510,685,0,0,0,0,0,36,3645,0,0,0,0,0,178,0,505,0,911,70,337,104,0,0,866,39,187,0,58,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
"SRR6480304",13354,175,0,9882,10102,426,0,0,943,1548,0,4825,0,0,0,0,0,204,1410,26,0,179,1270,0,69,0,160,0,0,830,0,0,0,1933,0,282,0,0,405,36,0,0,0,101,39,188,0,71,459,0,0,420,8,20,481,193,0,0,77,0,104,0,0,672,0,286,0,0,0,0,93,0,59,0,95,260,0,0,312,49,0,71,0,0,0,0,0,0,153,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6480305",0,71,0,15168,14,882,0,0,6293,181,0,0,0,29,0,444,0,0,0,2350,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,134,0,0,0,111,0,0,0,44,0,0,0,84,0,0,0,0,0,0,0,0,26,0,0,0,17,0,0,0,0,0,0,0,0
"SRR6480306",0,15143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,28,0,0,0,0
"SRR6480307",508,4987,0,6073,1736,1974,7073,0,0,0,112,0,0,0,2598,1974,0,346,3291,0,0,1027,890,40,511,0,0,0,0,35,0,0,0,607,0,0,693,293,0,0,1568,0,101,1550,365,737,0,0,879,0,0,0,0,0,48,216,137,0,308,97,0,139,0,0,197,0,63,316,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,160,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,71,0,0,61,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
"SRR6480308",0,1640,0,14884,3102,0,0,1234,5281,3664,1274,0,0,0,55,0,5696,0,0,7326,0,0,0,0,169,0,906,0,63,0,0,0,0,785,121,1278,0,0,861,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,142,0,0,114,243,0,0,0,4,296,0,0,0,0,0,0,0,0,0,0,0,180,0,69,40,0,0,0,0,0,0,0,0,0,0,0,110,0,0,77,0,0,0,0,80,0,0,0,0,0,0,40,0,0,0,50,48,0,0,0,0,0,0,0,0
