"Analysis_ID","Metric","Model","Model_Term","Num_DF","Den_DF","F_Value","P","N","Patients_N","Status","P_FDR"
"T02_PRJEB33360_Longitudinal_DepthSensitivity","Alpha_Observed","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,5.04800878899679,0.00111548480808266,127,43,"PASS",0.0122703328889092
"T02_PRJEB33360_Longitudinal_DepthSensitivity","Alpha_Shannon","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,416.122579829086,0,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","Alpha_Shannon","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,4.1052956030361,0.00446147746814574,127,43,"PASS",0.0213606283719827
"T02_PRJEB33360_Longitudinal_DepthSensitivity","Alpha_InverseSimpson","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,135.992052163227,0,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","Alpha_InverseSimpson","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,3.86180924708517,0.00640613755636532,127,43,"PASS",0.0213606283719827
"T02_PRJEB33360_Longitudinal_DepthSensitivity","SDI_Equal_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,8.51744056045336,0.00456587399361075,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","SDI_Equal_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,1.96054213280718,0.1085153835403,127,43,"PASS",0.149208652367912
"T02_PRJEB33360_Longitudinal_DepthSensitivity","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,0.371235201116427,0.544058261688322,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,2.25403754534855,0.0705122709163849,127,43,"PASS",0.129272496680039
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,80.2179394281028,1.07025499573865e-13,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,2.04374487081269,0.0960881286270602,127,43,"PASS",0.149208652367912
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,55.4084871593906,9.85127535102492e-11,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,1.77834831067148,0.141335230837905,127,43,"PASS",0.172743059912995
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,236.549103180807,0,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,1.16281003476137,0.333520682965359,127,43,"PASS",0.337490861460239
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,76.94960869014,2.46469511466785e-13,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,3.56844851576046,0.0099206012149673,127,43,"PASS",0.0218253226729281
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,98.601732937491,1.33226762955019e-15,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,3.7324430119739,0.00776750122617553,127,43,"PASS",0.0213606283719827
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,80,4.03642227039994,0.047900883182348,127,43,"PASS",NA
"T02_PRJEB33360_Longitudinal_DepthSensitivity","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",4,80,1.15391460043683,0.337490861460239,127,43,"PASS",0.337490861460239
"T03_PRJNA691455_Sepsis_Longitudinal","Alpha_Observed","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,108.702895043784,8.3705506970233e-09,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","Alpha_Observed","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,2.04426130727309,0.160111862027248,29,10,"PASS",0.442877434865038
"T03_PRJNA691455_Sepsis_Longitudinal","Alpha_Shannon","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,62.5719904629474,4.25454130259517e-07,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","Alpha_Shannon","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,3.38757395041669,0.0577787843013341,29,10,"PASS",0.317783313657338
"T03_PRJNA691455_Sepsis_Longitudinal","Alpha_InverseSimpson","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,35.8070753311431,1.48020736335797e-05,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","Alpha_InverseSimpson","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,2.03704475395703,0.161046339950923,29,10,"PASS",0.442877434865038
"T03_PRJNA691455_Sepsis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,21.0010147827601,0.000264646511453526,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.0311755627936607,0.969360667277432,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,14.3709256264954,0.00145939473293788,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.0326362427595125,0.967951062450941,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,6.52811596969465,0.0204970482177975,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.830600147383485,0.452719759642108,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,2.93509075327931,0.104849584294521,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.374120694580955,0.693418706982976,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,55.6771147470381,9.29786314385339e-07,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.263752757125886,0.771249465717358,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,0.00440192919965077,0.947875567603869,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.154037977501283,0.858422507938242,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,1.41641084934785,0.250350474069937,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,0.110383041720395,0.896127607872595,29,10,"PASS",0.969360667277432
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","(Intercept)",1,17,72.5601194499028,1.53697324423163e-07,29,10,"PASS",NA
"T03_PRJNA691455_Sepsis_Longitudinal","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor + (1|Patient_ID)","Timepoint_Factor",2,17,3.56670599659259,0.0508811187892622,29,10,"PASS",0.317783313657338
"T04_PRJNA430161_Intervention","Alpha_Observed","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,81.0698500640955,5.99216603336394e-07,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","Alpha_Observed","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,4.24692447162861,0.0380705840588411,26,9,"PASS",0.369801460717769
"T04_PRJNA430161_Intervention","Alpha_Observed","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,0.0183406967365709,0.896085749815863,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","Alpha_Observed","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,1.61359634013951,0.236619065977243,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","Alpha_Shannon","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,125.755707757282,4.68854077784187e-08,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","Alpha_Shannon","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,2.59861314222236,0.11235645250247,26,9,"PASS",0.539310972011856
"T04_PRJNA430161_Intervention","Alpha_Shannon","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,0.0569328940669432,0.818245673010435,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","Alpha_Shannon","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,1.19258664767558,0.334554009665707,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,30.0987117874294,0.000104566089142,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,4.2949297414128,0.0369834981806975,26,9,"PASS",0.369801460717769
"T04_PRJNA430161_Intervention","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,0.00764664595259509,0.932766674004468,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,1.13276644939051,0.351968654612644,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","SDI_Equal_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,12.5140635469132,0.00364243863186209,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","SDI_Equal_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,0.44678186152825,0.649146944861091,26,9,"PASS",0.973720417291637
"T04_PRJNA430161_Intervention","SDI_Equal_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,1.40356247895845,0.274787373960963,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","SDI_Equal_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,0.00327575593912539,0.996730425949242,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,10.0884477250384,0.00729382422793301,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,0.20789471245179,0.814941202702403,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,1.13354323816016,0.322361831257394,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","SDI_MetaWeighted_Balance","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,0.0159705761691348,0.984175554989049,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,0.000269249488359633,0.987157402268238,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,1.8589963286896,0.194955254086978,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,4.16666553509598,0.080565167786192,26,9,"PASS",0.483391006717152
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Bilophila.Family__Desulfovibrionaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,0.635417474133099,0.54539455622988,26,9,"PASS",0.872631289967808
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Butyricimonas.Family__Marinifilaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","MODEL_NOT_FIT",NA,NA,NA,NA,0,0,"INSUFFICIENT_OR_ZERO_VARIANCE",NA
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,19.4790438071665,0.00070003591175638,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,2.20354857664515,0.149937578953157,26,9,"PASS",0.599750315812629
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,5.84690458794123,0.0462251825897211,26,9,"PASS",0.369801460717769
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Parabacteroides.Family__Tannerellaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,0.297941918136808,0.747280062769078,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Hoylesella.Family__Prevotellaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","MODEL_NOT_FIT",NA,NA,NA,NA,0,0,"INSUFFICIENT_OR_ZERO_VARIANCE",NA
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","(Intercept)",1,13,0.354302049242004,0.561906882664474,26,9,"PASS",NA
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor",2,13,0.821972793324074,0.461162620004907,26,9,"PASS",0.790564491436983
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Arm_Factor",1,7,1.30332727438147,0.291150705467936,26,9,"PASS",0.649788285438727
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Campylobacter.Family__Campylobacteraceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","Timepoint_Factor:Arm_Factor",2,13,0.109514839578746,0.897086942194996,26,9,"PASS",0.996730425949242
"T04_PRJNA430161_Intervention","CandidateSignedCLR__Genus__Atopobium.Family__Atopobiaceae","Value ~ Timepoint_Factor * Arm_Factor + (1|Patient_ID)","MODEL_NOT_FIT",NA,NA,NA,NA,0,0,"INSUFFICIENT_OR_ZERO_VARIANCE",NA
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Observed","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,124.472760683478,6.57918164392868e-13,58,20,"PASS",NA
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Observed","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.112654147739514,0.893791703188144,58,20,"PASS",0.983170873506958
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Observed","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.0245358376118233,0.877272723115411,58,20,"PASS",0.983170873506958
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Observed","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,3.94241692619739,0.0288520077472045,58,20,"PASS",0.282803210043676
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Shannon","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,104.789128151533,6.3868910160636e-12,58,20,"PASS",NA
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Shannon","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,1.03990551116935,0.364459495189706,58,20,"PASS",0.763257116542519
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Shannon","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,2.55249184945965,0.127526469174741,58,20,"PASS",0.526046685345806
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_Shannon","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,5.38352189980712,0.00930783138653291,58,20,"PASS",0.266298941103758
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,38.6419771099991,4.51813715551808e-07,58,20,"PASS",NA
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,2.42705050911853,0.103446281741453,58,20,"PASS",0.487675328209707
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,5.24647806590003,0.0342791769749911,58,20,"PASS",0.282803210043676
"T06_PRJNA912621_Cholestasis_Longitudinal","Alpha_InverseSimpson","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor:Status_Factor",2,34,4.67042464443299,0.0161393297638641,58,20,"PASS",0.266298941103758
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","(Intercept)",1,34,15.7447072602717,0.000354935696060821,58,20,"PASS",NA
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Timepoint_Factor",2,34,0.135814567861256,0.873475740466307,58,20,"PASS",0.983170873506958
"T06_PRJNA912621_Cholestasis_Longitudinal","SDI_Equal_Balance","Value ~ Timepoint_Factor * Status_Factor + (1|Patient_ID)","Status_Factor",1,18,0.000137882892106743,0.990760341017316,58,20,"PASS",0.990760341017316
